Ankray,Orday,Artpay ofay eechspay,Equencyfray,Ispersionday
4670,ainray,vay,5597,0.92
4671,illchay,nay,5675,0.91
4672,efugeray,nay,5505,0.94
4673,eerstay,vay,5452,0.95
4674,egislatorlay,nay,5593,0.92
4675,allyray,nay,5619,0.92
4676,ogrammingpray,nay,5507,0.94
4677,eerchay,vay,5442,0.95
4678,outletay,nay,5497,0.94
4679,intactay,jay,5350,0.96
4680,endorvay,nay,5543,0.93
4681,ivethray,vay,5472,0.94
4682,eanutpay,nay,5604,0.92
4683,ewchay,vay,5669,0.91
4684,elaborateay,jay,5349,0.96
4685,intellectualay,nay,5773,0.89
4686,onceptioncay,nay,5953,0.86
4687,auctionay,nay,5621,0.91
4688,eakstay,nay,5596,0.92
4689,omplycay,vay,5452,0.94
4690,iumphtray,nay,5337,0.96
4691,areholdershay,nay,5742,0.89
4692,omparablecay,jay,5600,0.91
4693,ansporttray,vay,5336,0.96
4694,onsciencecay,nay,5317,0.96
4695,alculationcay,nay,5577,0.92
4696,onsiderablycay,ray,5481,0.93
4697,intervalay,nay,5708,0.89
4698,atchscray,vay,5629,0.91
4699,awakeay,jay,5806,0.88
4700,urisdictionjay,nay,5691,0.90
4701,inevitablyay,ray,5420,0.94
4702,eministfay,jay,5719,0.89
4703,onstraintcay,nay,5942,0.86
4704,emotionallyay,ray,5321,0.96
4705,expeditionay,nay,5467,0.93
4706,allegedlyay,ray,5451,0.93
4707,ompromisecay,vay,5322,0.96
4708,ainstray,vay,5435,0.94
4709,imilaritysay,nay,5709,0.89
4710,uttbay,nay,5490,0.93
4711,idlay,nay,5558,0.92
4712,umbday,jay,5486,0.93
4713,ulkbay,nay,5324,0.95
4714,inklespray,vay,5777,0.88
4715,ortalitymay,nay,5785,0.88
4716,ilosophicalphay,jay,5731,0.89
4717,onversioncay,nay,5627,0.90
4718,atronpay,nay,5331,0.95
4719,unicipalmay,jay,5536,0.92
4720,anyay,ray,5352,0.95
4721,iverlay,nay,5415,0.94
4722,armonyhay,nay,5410,0.94
4723,olelysay,ray,5456,0.93
4724,olerancetay,nay,5513,0.92
4725,instantay,nay,5755,0.88
4726,oatgay,nay,5459,0.93
4727,armay,vay,5232,0.97
4728,essingblay,nay,5222,0.97
4729,ananabay,nay,5458,0.93
4730,unningray,nay,5271,0.96
4731,alacepay,nay,5347,0.94
4732,ormerlyfay,ray,5350,0.94
4733,easantpay,nay,5609,0.90
4734,eatnay,jay,5359,0.94
4735,andparentgray,nay,5334,0.95
4736,awmakerlay,nay,5755,0.88
4737,upermarketsay,nay,5389,0.94
4738,uisecray,nay,5434,0.93
4739,obilemay,jay,5339,0.94
4740,ainplay,nay,5337,0.94
4741,artpay,iay,5503,0.91
4742,alendarcay,nay,5258,0.96
4743,idoway,nay,5309,0.95
4744,epositday,nay,5497,0.91
4745,eardbay,nay,5528,0.91
4746,akebray,nay,5522,0.91
4747,owntownday,ray,5483,0.92
4748,eeningscray,nay,5407,0.93
4749,impulseay,nay,5305,0.95
4750,orbidfay,vay,5167,0.97
4751,urfay,nay,5466,0.92
4752,utalbray,jay,5193,0.97
4753,edatorpray,nay,5400,0.93
4754,okepay,vay,5575,0.90
4755,optay,vay,5371,0.93
4756,oluntaryvay,jay,5504,0.91
4757,oubletray,vay,5177,0.97
4758,alidvay,jay,5509,0.91
4759,orumfay,nay,5419,0.92
4760,ancingday,nay,5243,0.95
4761,appilyhay,ray,5331,0.94
4762,oarsay,vay,5344,0.94
4763,emovalray,nay,5488,0.91
4764,autonomyay,nay,5849,0.85
4765,enactay,vay,5441,0.92
4766,oundray,vay,5247,0.95
4767,eadthray,nay,5340,0.93
4768,ightlay,iay,5458,0.91
4769,andmarklay,nay,5332,0.93
4770,unhappyay,jay,5162,0.96
4771,offenderay,nay,5417,0.92
4772,omingcay,jay,5181,0.96
4773,ivatelypray,ray,5212,0.95
4774,actionfray,nay,5313,0.94
4775,istinctiveday,jay,5373,0.93
4776,ourismtay,nay,5429,0.92
4777,esholdthray,nay,5490,0.91
4778,almcay,jay,5309,0.94
4779,outinelyray,ray,5269,0.94
4780,uitesay,nay,5321,0.93
4781,emarkray,vay,5289,0.94
4782,egulatorray,nay,5462,0.91
4783,awstray,nay,5297,0.94
4784,eologicalthay,jay,5684,0.87
4785,apartay,iay,5216,0.95
4786,exhaustay,vay,5204,0.95
4787,obeglay,nay,5166,0.96
4788,agilefray,jay,5125,0.97
4789,objectionay,nay,5276,0.94
4790,emistrychay,nay,5192,0.95
4791,olday-ashionedfay,jay,5200,0.95
4792,owdedcray,jay,5196,0.95
4793,irclecay,vay,5401,0.91
4794,astblay,nay,5241,0.94
4795,evailpray,vay,5207,0.95
4796,overnightay,ray,5170,0.96
4797,enialday,nay,5207,0.95
4798,entalray,nay,5357,0.92
4799,antasticfay,jay,5269,0.94
4800,agmentfray,nay,5308,0.93
4801,evellay,jay,5367,0.92
4802,ewscray,vay,5361,0.92
4803,armthay,nay,5383,0.92
4804,undergraduateay,nay,5683,0.87
4805,iquidlay,jay,5265,0.94
4806,eadachehay,nay,5256,0.94
4807,olicemanpay,nay,5278,0.93
4808,ieldyay,nay,5648,0.87
4809,ojectionpray,nay,5288,0.93
4810,attlebay,vay,5240,0.94
4811,uitablesay,jay,5291,0.93
4812,entionmay,nay,5137,0.96
4813,aduationgray,nay,5218,0.94
4814,illdray,vay,5279,0.93
4815,uelcray,jay,5128,0.96
4816,ansionmay,nay,5233,0.94
4817,egardray,nay,5263,0.93
4818,apegray,nay,5318,0.92
4819,authorizeay,vay,5209,0.94
4820,ottagecay,nay,5328,0.92
4821,iveaydray,nay,5459,0.90
4822,armchay,nay,5157,0.95
4823,exualitysay,nay,5531,0.88
4824,oyallay,jay,5066,0.97
4825,ayclay,nay,5287,0.93
4826,oundpay,vay,5327,0.92
4827,alloonbay,nay,5187,0.94
4828,inventionay,nay,5211,0.94
4829,egoay,nay,5239,0.93
4830,arefay,nay,5362,0.91
4831,omeworkhay,nay,5093,0.96
4832,iscday,nay,5403,0.90
4833,ofasay,nay,5499,0.89
4834,uaranteegay,nay,5205,0.94
4835,availabilityay,nay,5519,0.88
4836,adarray,nay,5221,0.93
4837,ownfray,vay,5903,0.83
4838,egainray,vay,5041,0.97
4839,eavelay,nay,5087,0.96
4840,ermitpay,nay,5305,0.92
4841,eatersay,nay,5392,0.90
4842,ehabilitationray,nay,5547,0.88
4843,ubberray,jay,5190,0.94
4844,etreatray,nay,5132,0.95
4845,oleculemay,nay,5445,0.89
4846,eelyfray,ray,5085,0.96
4847,avorablefay,jay,5324,0.91
4848,eadilystay,ray,5085,0.96
4849,eteranvay,jay,5312,0.92
4850,integrateday,jay,5455,0.89
4851,ahay,uay,5372,0.90
4852,oungsteryay,nay,5184,0.94
4853,oadcastbray,vay,5138,0.95
4854,emiumpray,nay,5279,0.92
4855,accountabilityay,nay,5409,0.90
4856,overwhelmay,vay,4976,0.97
4857,oneay-irdthay,may,5210,0.93
4858,ontemplatecay,vay,5027,0.96
4859,updateay,vay,5227,0.93
4860,arkspay,vay,5071,0.96
4861,ironicallyay,ray,5154,0.94
4862,atiguefay,nay,5214,0.93
4863,eyondbay,ray,5036,0.96
4864,eculatespay,vay,5012,0.97
4865,arkermay,nay,5156,0.94
4866,owlay,ray,5024,0.96
4867,eachpray,vay,5063,0.96
4868,ucketbay,nay,5233,0.92
4869,ombbay,vay,5275,0.92
4870,ondblay,jay,5479,0.88
4871,onfessioncay,nay,5074,0.95
4872,ovokepray,vay,5063,0.95
4873,arblemay,nay,5210,0.93
4874,ubstantiallysay,ray,5344,0.90
4875,isttay,nay,5060,0.95
4876,efenderday,nay,5136,0.94
4877,ishfay,vay,5183,0.93
4878,explicitay,jay,5461,0.88
4879,ansporttray,nay,5313,0.91
4880,isturbingday,jay,4990,0.97
4881,urveillancesay,nay,5132,0.94
4882,agneticmay,jay,5377,0.90
4883,echniciantay,nay,5048,0.95
4884,uttermay,vay,5753,0.84
4885,evastatingday,jay,5055,0.95
4886,epartday,vay,5035,0.96
4887,arroway,nay,5208,0.92
4888,aumatray,nay,5880,0.82
4889,eighboringnay,jay,5082,0.95
4890,oaksay,vay,5186,0.93
4891,ibbonray,nay,5159,0.93
4892,eantimemay,nay,5022,0.96
4893,ansmittray,vay,5117,0.94
4894,eenscray,vay,5079,0.95
4895,arvesthay,nay,5125,0.94
4896,onsecutivecay,jay,5471,0.88
4897,epublicanray,jay,5297,0.91
4898,oordinatecay,vay,5152,0.93
4899,orldwideay,jay,5089,0.94
4900,ithinay,ray,5085,0.94
4901,yspay,nay,5076,0.95
4902,otslay,nay,5130,0.94
4903,iotray,nay,5203,0.92
4904,utrientnay,nay,5426,0.88
4905,itizenshipcay,nay,5602,0.86
4906,everelysay,ray,5035,0.95
4907,overeigntysay,nay,5541,0.86
4908,idgeray,nay,5229,0.91
4909,avebray,jay,5061,0.94
4910,ightinglay,nay,5081,0.94
4911,ecifyspay,vay,5379,0.89
4912,ontributorcay,nay,5084,0.94
4913,ustratefray,vay,4933,0.97
4914,owdcray,vay,5083,0.94
4915,articulateay,vay,5350,0.89
4916,importantlyay,ray,5130,0.93
4917,ansittray,nay,5226,0.91
4918,enseday,jay,5061,0.94
4919,eminarsay,nay,5106,0.93
4920,electronicsay,nay,5116,0.93
4921,unnysay,jay,5117,0.93
4922,ortsshay,nay,5148,0.93
4923,ellsay,vay,5125,0.93
4924,accusationay,nay,4987,0.95
4925,oftensay,vay,5112,0.93
4926,otographphay,vay,5006,0.95
4927,aightenstray,vay,5352,0.89
4928,erriblytay,ray,5096,0.93
4929,uecay,nay,5186,0.92
4930,uddensay,ray,5211,0.91
4931,idebray,nay,5613,0.85
4932,iographybay,nay,5015,0.95
4933,azardhay,nay,5159,0.92
4934,ompellingcay,jay,4995,0.95
4935,eldomsay,ray,5009,0.95
4936,iletay,nay,5200,0.91
4937,economicallyay,ray,5169,0.92
4938,onestlyhay,ray,5042,0.94
4939,oubledtray,jay,4991,0.95
4940,owbay,vay,5293,0.90
4941,entiethtay,may,5458,0.87
4942,alancedbay,jay,5486,0.86
4943,oreignerfay,nay,5076,0.93
4944,aunchlay,nay,5080,0.93
4945,onveniencecay,nay,4972,0.95
4946,elightday,nay,5038,0.94
4947,eaveay,vay,5015,0.94
4948,imbertay,nay,5150,0.92
4949,illtay,cay,5269,0.90
4950,accuratelyay,ray,5156,0.92
4951,eaplay,nay,5000,0.95
4952,ulbbay,nay,5157,0.92
4953,opycay,vay,4970,0.95
4954,yingflay,jay,5056,0.93
4955,ustainablesay,jay,5339,0.89
4956,evilday,nay,5051,0.94
4957,oltbay,nay,5148,0.92
4958,argocay,nay,4991,0.95
4959,inespay,nay,5110,0.92
4960,ellersay,nay,5083,0.93
4961,illedskay,jay,5047,0.94
4962,anagingmay,jay,5126,0.92
4963,ublicpay,ray,4877,0.97
4964,arinemay,jay,5154,0.92
4965,ockday,nay,5178,0.91
4966,organizeday,jay,5011,0.94
4967,ogfay,nay,5186,0.91
4968,iplomatday,nay,5185,0.91
4969,oringbay,jay,4922,0.96
4970,ometimesay,ray,4938,0.95
4971,ummarysay,nay,5304,0.89
4972,issionarymay,nay,5438,0.87
4973,epidemicay,nay,5010,0.94
4974,atalfay,jay,4875,0.97
4975,imtray,vay,5113,0.92
4976,arehouseay,nay,5020,0.94
4977,accelerateay,vay,4923,0.96
4978,utterflybay,nay,5031,0.94
4979,onzebray,nay,5118,0.92
4980,owndray,vay,5097,0.92
4981,inherentay,jay,5339,0.88
4982,aisepray,nay,4896,0.96
4983,ationwidenay,ray,5104,0.92
4984,itspay,vay,5286,0.89
4985,arvesthay,vay,5065,0.93
4986,eelknay,vay,5467,0.86
4987,acuumvay,nay,5028,0.93
4988,electedsay,jay,5315,0.88
4989,ictateday,vay,4935,0.95
4990,ereotypestay,nay,5109,0.92
4991,ensorsay,nay,5154,0.91
4992,aundrylay,nay,5063,0.93
4993,anualmay,nay,5040,0.93
4994,istolpay,nay,5261,0.89
4995,avalnay,jay,4990,0.94
4996,aintiffplay,nay,5312,0.88
4997,idkay,vay,5094,0.92
4998,iddlemay-assclay,jay,5025,0.93
4999,apologyay,nay,4972,0.94
5000,illtay,iay,5079,0.92
